,overall,vote,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,image
3467490,1,,True,"04 30, 2016",AX453PUH47XE7,B00DEJXRAE,,noname,"I'm very impressed with this SB hock it up to my sound blaster Z i set it 5.1 i was like wow no more wires with a  lot of speakers later on ill buy one that cost more but for now this will do , i normal don't  give reviews or comment on what i buy on amazon but this was my first SB ever in my 60 years of living and it is that impressive,it does sound on 2.1 using a codex like codec pack to spit the sounds up better in windows 10 , i wanted see what it sounded like with 5.1 and it's not that not the best but not bad at all , for now I'll leave it set to 2.1.",1 i was like wow no more wires with a lot of speakers ...,1461974400,
2544871,1,36,True,"06 5, 2012",A32XQF33A9310C,B0075SUKIC,{'Package Type:': ' Standard Packaging'},The Mobile Trekker,"I've had my Canon D20 for about a week now, so this review will not be exhaustive.  However, I've played around with it enough to provide some helpful impressions.

LIKES
* Overall image quality is good.  Considering the conditions in which you can shoot with this (wet, cold, hot, dusty, etc.), I'd rate image quality as very good.
* Low-light performance.  Most of the underwater pictures I've shot were in the pool in the evening with no direct sunlight.  Given the lighting conditions, the images far exceed a typical point-and-shoot.  Considering they were shot underwater (taking away quite a bit more light), the increased challenges of automatic focusing, etc. and I'd rate the image quality fantastic.
* Form factor.  A little awkward, but fun and easy to hold & use once you get the hang of it.  The included strap is well done, rugged, and can easily cinch tight on your wrist for times when you are in the water or in other settings that might make keeping hold of it a challenge.
* Video quality.  Excellent!  I've been shooting videos in full HD and watching them on my 42"" HDTV.  The quality far exceeds what I expected.
* LCD.  It is 3"", bright, and easy to use underwater.
* Battery life.  Very good considering it has no optical viewfinder, meaning the LCD is constantly on.
* Zoom.  Haven't played with this too much, but the wide range on this camera makes this quite versatile.
* Exposure.  One pleasant surprise is how quickly and how well the exposure adjusts to/from underwater and out of the water lighting.  It does have a dedicated underwater setting, which might further improve my underwater shots, but Auto works great if you are moving back & forth often.

DISLIKES
* Very limited manual controls.  On the plus side, the Auto mode works well, and how much do you really want to fumble with manual settings while underwater or in other challenging settings?
* Price.  Yes, it is a bit too expensive for everyone to grab one.  But $ for $, this is a fantastic bargain for a high-quality rugged, waterproof camera.
* Limited flash control.  Most point-and-shoots nowadays allow you to force the flash to fire, which can be really helpful at eliminating shadows, among other things.  In Auto mode, you can't do this (though it might be possible when you use other modes).  On the plus side, it does so well in low light that this is less of an issue.
* It is not the best all-around point-and-shoot camera.  If I were to have just 1 camera in this price range, it would be the&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Canon-PowerShot-S100-12-1-MP-Digital-Camera-with-5x-Wide-Angle-Optical-Image-Stabilized-Zoom-Black/dp/B005MTME3U/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Canon PowerShot S100 12.1 MP Digital Camera with 5x Wide-Angle Optical Image Stabilized Zoom (Black)</a>&nbsp;or something similar.  My S95 produces FAR superior images and offers full manual control.  BUT... what you are paying for with the D20 is something that you can knock around, drop, take in the water, use in the rain or snow, etc. and not worry about.

If you are an outdoor enthusiast and find yourself missing a lot of shooting opportunities because the conditions aren't safe for a regular point-and-shoot, I don't think you can much better than this.  I thought of just using my S95 and getting an underwater housing for it, but those are costly.  The D20 is capable of great shots, especially in tough conditions (see some of my samples from time in a pool), and is easy to grab at a moment's notice.  And that fact that it is rugged makes me a lot more willing to allow my kids to shoot with it.  Given the balance of features, image & video quality, and price, I happily give this 5 stars.",Excellent (for its intended use),1338854400,"['https://images-na.ssl-images-amazon.com/images/I/61Bi9Yh2xXL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61YBqf1GEAL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61d-uZ6wxIL._SY88.jpg']"
1627872,1,,True,"01 28, 2016",A2LNGS1AVKDWFJ,B003L1ZYZ6,"{'Package Type:': ' Frustration-Free Packaging', 'Style:': ' Nikon'}",John Davis,works well,Five Stars,1453939200,
3310380,1,,True,"11 14, 2014",A1PTMVO5MXBF72,B00C99MTEU,"{'Color:': ' Silver', 'Style:': ' HeadStand'}",Brian Burke,Works and looks great,Five Stars,1415923200,
777530,0,26,True,"12 11, 2008",A35AYR1IORDXAY,B0011TM19C,,Wildlife,"I bought 2 of these and a HDMI switch for use between my HD Dish receiver and my TV.  The TV had only one HDMI port, already connected to a DVD unit.  As soon as I turned the equipment on, there were problems.  No input, then purple, pink, or green screens, then a perfect picture.  The cycle would repeat at random.  I thought it was a connection problem and I spent 30 minutes trying to re-seat the connectors before driving to Walmart for replacements.  I tried replacing one, but the problem persisted.  I replaced the other, the problem continued.  I had to replace both cables to fix the problem.  Given the large number of 5 star reviews, I would give this product the benefit of the doubt and assume that these cables just don't play well with HDMI switchers.  On a positive note, the vendor, HDMI King, has great customer service and refunded the the price in full without question.",Advise Caution,1228953600,
2212772,1,,True,"10 17, 2014",A1ODF6VBK5GWVI,B005GCSZD6,"{'Capacity:': ' 500Mbps GbE KIT', 'Model:': ' Non Pass-Through'}",SCI-FI Nut,"These are a great device to move data from your router to your point of use, by using the home electrical system. I use them on all my Apple TV units and they work great, moving data at 500Mbps. If you are having trouble streaming video, you may want to consider using these units.",Network Connection using your Homes Electrical outlets.,1413504000,
931673,1,,True,"10 12, 2015",A1CMGCQCB7HL0A,B000XPS3U6,{'Color:': ' Blue'},kdrram,Just what I wanted.,Five Stars,1444608000,
621562,1,,True,"06 28, 2017",A152EMW0JZ9MHL,B000P0PF9Q,{'Package Type:': ' Standard Packaging'},Steve Sealy,good price works great sounds good.,Five Stars,1498608000,
4755804,1,,True,"03 10, 2016",A1I49MOVSTXNID,B00OSBDVF8,{'Style:': ' Dongle'},Lance Johnson,Works great on my computer which doesn't have an HDMI port.,Great connector if no HDMI port.,1457568000,
6324669,1,,True,"04 8, 2012",A2T689YVOAYGGD,B005DWCTW2,,Acontius,"Fit perfectly on my old Speedlite 420EX.  Not sure if I'd ever use the blue or yellow (since I shoot in RAW only), but nice all three came at such a great price.

The white helps tremendously when I take photos in conference rooms with high ceilings or other settings where getting a good bounce is impossible.  Nobody likes having a naked flash go off in their eyes, and if pointed directly at a subject, it doesn't look very good anyway.  Diffusers are great!",Price to value ratio off the charts,1333843200,
6506052,1,,True,"10 14, 2014",A18TPHP9USFNB3,B00HRO31NU,,DVD,all around great deal/only issue : sound could be much better,Four Stars,1413244800,
5803522,1,,True,"08 6, 2016",A2FWEJE4CFQPYK,B01ANJXCU2,,Charles Seielstad,Fits nicely over my glasses.,Five Stars,1470441600,
4289597,1,,True,"02 15, 2015",APHIP6MQO48QL,B00KAE1TII,{'Capacity:': ' 120 GB'},Jonathan Tran,"Works as intended, runs pretty quiet, no issues so far. Been about two years and still works.",Pretty Good,1423958400,
1479579,1,10,True,"07 6, 2011",A1ERBBUF3TDATM,B002M3SHXA,,J. Schroeder,"Received the unit quickly in 2 days  prime as usual.  The directions said you may need to call your service provider and provide them with the Mac ID. I called and what a mistake. Spoke to someone in tech that had no idea what he was doing. He was doing a check and said he was not getting a signal. Then he tells me my new motorola modem was defective. Once I got off the phone I simply plugged the unit back in the wall and went to my computer. opened my browser and Comcast activation came up.  I followed the activation online and in about 5-7 minutes everything was working just fine. The Modem was in perfect condition and definitely not defective. It has been about a month now and it still works perfect.  This modem has a noticeable speed improvement over the rental unit from Comcast. I did a speed test at speedtest.net and my results are as follows: download at 24.88mbps and upload at 3.62mbps Totally satisfied with purchase.  No need to read a bunch of reviews, this unit is all you need.","WORKS WELL, Activate Online Don't call Cable Company",1309910400,
5953521,1,,True,"10 25, 2016",A250SL6TUS6B5O,B01DR4TD3K,"{'Size:': ' 43 inches', 'Style:': ' TV'}",Celestron,"Exceeded expectations!!!!! Make sure the TV is properly configured to really enjoy the level of sharpness and colorful the unit provides. Cant wait to get the 60"" SUHD curved for the living room. We already own the 55"" curved 240hz which also delivers a great image but... men love new toys!",Great 4K TV for the bedroom,1477353600,
4627353,1,,True,"01 8, 2015",A1ZASHDT6K5HTN,B00NFEXMB2,,Roy C. Winton,aam now able to charge my 3.4v batteries,Five Stars,1420675200,
4668281,0,,True,"07 21, 2018",A1TE096ARCWMFN,B00NO73IN2,"{'Size:': ' 4 Feet (1.2 Meters', 'Style:': ' 1 Pack'}",bptexas,"These are hit or miss if they will work. Did not work with several iPads, and several 3rd part headphones.",That it works,1532131200,
